type,layer,block,x,y
INSERT,建-窗扇,$WINLIB2D$00000001,-6690134.555012344,-9333756.426705718
INSERT,建-窗扇,$WINLIB2D$00000001,-6655462.627724362,-9343444.432596355
INSERT,建-窗扇,$WINLIB2D$00000001,-6688689.891375344,-9334160.093617828
INSERT,建-窗扇,$WINLIB2D$00000001,-6687245.227738347,-9334563.760529942
INSERT,建-窗扇,$WINLIB2D$00000001,-6676410.250460851,-9337591.262370764
INSERT,建-窗扇,$WINLIB2D$00000001,-6677084.426824785,-9337402.884478446
INSERT,建-窗扇,$WINLIB2D$00000001,-6662685.945909357,-9341426.098035809
INSERT,WINDOW,$DorLib2D$00000231,-6702732.009569587,-9339868.569291837
INSERT,WINDOW,$DorLib2D$00000231,-6702870.853531215,-9338124.138287811
INSERT,WINDOW,$DorLib2D$00000222,6703306.582084601,-9349692.808729333
INSERT,STAIR,轴网$0$龙阳路站平剖面图0625$0$A$C6DF77E91,6649527.255937441,-9349919.453095917
INSERT,STAIR,轴网$0$龙阳路站平剖面图0625$0$A$C6DF77E91,-6650007.035162616,-9351636.511337655
INSERT,STAIR,轴网$0$楼扶梯后端,-6656717.194673835,-9350631.815970167
INSERT,粗实线层,A$C027A6B0C,-6646345.533510291,-9358565.592787838
INSERT,粗实线层,A$C027A6B0C,-6635558.711031169,-9361579.636716763
INSERT,粗实线层,A$C027A6B0C,-6658608.801568929,-9355138.998921884
INSERT,粗实线层,A$C027A6B0C,-6663328.036115955,-9353820.353673851
INSERT,粗实线层,A$C027A6B0C,-6668978.597154199,-9352241.477822794
INSERT,粗实线层,A$C027A6B0C,-6674757.251701579,-9350626.810172144
INSERT,粗实线层,A$C027A6B0C,-6679091.242639168,-9349415.809530981
INSERT,虚线层,A$C6ECD3C50,-6660970.62099677,-9345383.516784815
INSERT,虚线层,A$C6ECD3C50,-6656251.386449744,-9346702.162032844
INSERT,虚线层,A$C6ECD3C50,-6643988.118391111,-9350128.755898808
INSERT,虚线层,A$C6ECD3C50,-6633201.296569339,-9353142.802180016
INSERT,粗实线层,A$C027A6B0C,-6666621.182035016,-9343804.640933756
INSERT,粗实线层,A$C027A6B0C,-6672399.836582395,-9342189.973283105
INSERT,粗实线层,A$C027A6B0C,-6676733.827492929,-9340978.972545119
INSERT,粗实线层,A$C027A6B0C,-6682994.036585922,-9339229.749256917
INSERT,粗实线层,A$C027A6B0C,-6688098.514769442,-9337803.459498841
INSERT,粗实线层,A$C027A6B0C,-6693202.992952961,-9336377.169740769
INSERT,粗实线层,A$C027A6B0C,-6702801.442764019,-9338996.35471795
INSERT,虚线层,A$C6ECD3C50,-6647585.756087239,-9349123.506465895
INSERT,扶手,A$C5FF30CE1,6694841.938511801,-9343874.032034918
INSERT,扶手,A$C5FF30CE1,6702179.853885414,-9344296.306462533
INSERT,扶手,A$C5FF30CE1,6685806.710875933,-9348364.113468361
INSERT,扶手,A$C5FF30CE1,6694131.150545578,-9344031.334615889
INSERT,COLUMN,_FZH,-6725670.390746826,-9421756.334574869
INSERT,COLUMN,_FZH,-6718688.197036644,-9421257.364642389
INSERT,COLUMN,_FZH,-6726320.477287424,-9412659.533626747
INSERT,COLUMN,_FZH,-6719338.283577244,-9412160.56369427
INSERT,COLUMN,_FZH,-6726970.563828022,-9403562.732678626
INSERT,COLUMN,_FZH,-6719988.370117841,-9403063.762746148
INSERT,COLUMN,_FZH,-6727620.650368621,-9394465.931730506
INSERT,COLUMN,_FZH,-6720638.45665844,-9393966.961798028
INSERT,COLUMN,_FZH,-6728270.736909388,-9385369.130780013
INSERT,COLUMN,_FZH,-6729369.67875976,-9376304.406472781
INSERT,COLUMN,_FZH,-6721489.774429699,-9375741.28326327
INSERT,COLUMN,_FZH,-6730019.765300359,-9367207.60552466
INSERT,COLUMN,_FZH,-6722139.860970298,-9366644.48231515
INSERT,COLUMN,_FZH,-6730669.851840957,-9358110.804576538
INSERT,COLUMN,_FZH,-6722789.947510896,-9357547.681367028
INSERT,COLUMN,_FZH,-6731244.380077494,-9350071.307247389
INSERT,COLUMN,_FZH,-6723364.475747436,-9349508.184037876
INSERT,COLUMN,_FZH,-6731857.208690484,-9341493.170039607
INSERT,COLUMN,_FZH,-6723977.304360424,-9340930.046830095
INSERT,COLUMN,_FZH,-6725023.993328798,-9430839.920317094
INSERT,COLUMN,_FZH,-6718040.854149405,-9430354.361668436
INSERT,COLUMN,_FZH,-6724391.379775124,-9439937.953076524
INSERT,COLUMN,_FZH,-6717408.240595733,-9439452.394427869
INSERT,COLUMN,_FZH,-6723758.766221445,-9449035.985835958
INSERT,COLUMN,_FZH,-6716775.627042056,-9448550.427187301
INSERT,COLUMN,_FZH,-6723126.152667768,-9458134.018595389
INSERT,COLUMN,_FZH,-6716143.013488379,-9457648.459946733
INSERT,COLUMN,_FZH,-6722493.539114092,-9467232.051354821
INSERT,COLUMN,_FZH,-6715510.399934704,-9466746.492706166
INSERT,COLUMN,_FZH,-6714877.786381028,-9475844.525465602
INSERT,COLUMN,_FZH,-6721228.312006743,-9485428.116873686
INSERT,COLUMN,_FZH,-6714245.172827353,-9484942.558225032
INSERT,COLUMN,_FZH,-6720638.705076232,-9493907.643020087
INSERT,COLUMN,_FZH,-6713655.565896844,-9493422.084371433
INSERT,COLUMN,_FZH,-6720049.098145724,-9502387.169166487
INSERT,COLUMN,_FZH,-6713065.958966334,-9501901.610517833
INSERT,COLUMN,_FZH,-6719459.491215214,-9510866.695312889
INSERT,COLUMN,_FZH,-6712476.352035825,-9510381.136664234
INSERT,COLUMN,_FZH,-6718869.884284706,-9519346.22145929
INSERT,COLUMN,_FZH,-6711886.745105314,-9518860.662810636
INSERT,COLUMN,_FZH,-6718280.277354194,-9527825.747605689
INSERT,COLUMN,_FZH,-6711297.138174806,-9527340.188957035
INSERT,COLUMN,_FZH,-6706032.44751377,-9652266.23915994
INSERT,COLUMN,_FZH,-6705318.929530809,-9660769.332850755
INSERT,COLUMN,_FZH,-6704533.593136956,-9669267.827677151
INSERT,COLUMN,_FZH,-6703675.009438896,-9677767.975303465
INSERT,COLUMN,_FZH,-6702741.963424162,-9686278.403991172
INSERT,COLUMN,_FZH,-6701735.542044587,-9694786.390402269
INSERT,COLUMN,_FZH,-6700656.511460977,-9703284.880073658
INSERT,COLUMN,_FZH,-6699506.270169698,-9711764.065947667
INSERT,COLUMN,_FZH,-6698285.684482105,-9720257.729760701
INSERT,COLUMN,_FZH,-6696997.319000294,-9728872.308634967
INSERT,COLUMN,_FZH,-6695713.637811877,-9737269.302986563
INSERT,COLUMN,_FZH,-6682548.897183043,-9836014.708402098
INSERT,COLUMN,_FZH,-6678595.391009156,-9835406.605671725
INSERT,COLUMN,_FZH,-6721288.543199041,-9384870.160849905
INSERT,COLUMN,_FZH,-6721860.92556042,-9476330.084114254
INSERT,COLUMN,_FZH,-6715679.809417539,-9588291.006775815
INSERT,COLUMN,_FZH,-6705504.378041858,-9587583.478459206
INSERT,COLUMN,_FZH,-6715124.885247648,-9596271.737266548
INSERT,COLUMN,_FZH,-6704949.453871967,-9595564.208949934
INSERT,COLUMN,_FZH,-6714535.278317139,-9604751.263412948
INSERT,COLUMN,_FZH,-6704359.846941455,-9604043.735096336
INSERT,COLUMN,_FZH,-6713945.671386626,-9613230.789559347
INSERT,COLUMN,_FZH,-6703770.240010948,-9612523.261242735
INSERT,COLUMN,_FZH,-6713356.064456119,-9621710.315705746
INSERT,COLUMN,_FZH,-6703180.633080438,-9621002.787389137
INSERT,COLUMN,_FZH,-6712801.140286231,-9629691.046196478
INSERT,COLUMN,_FZH,-6702625.708910552,-9628983.517879868
INSERT,COLUMN,_FZH,-6712246.216116345,-9637671.776687211
INSERT,COLUMN,_FZH,-6702070.784740662,-9636964.248370599
INSERT,COLUMN,_FZH,-6711725.974707055,-9645153.71152227
INSERT,COLUMN,_FZH,-6701550.543331375,-9644446.183205655
INSERT,COLUMN,_FZH,-6716269.416348048,-9579811.480629414
INSERT,COLUMN,_FZH,-6706093.984972368,-9579103.952312804
INSERT,COLUMN,_FZH,-6716864.188305729,-9571257.672820546
INSERT,COLUMN,_FZH,-6706614.744359409,-9571614.568097876
INSERT,WINDOW,$DorLib2D$00000222,-6689689.700074402,-9835342.074198138
INSERT,WINDOW,$DorLib2D$00000222,-6690685.035522802,-9511676.477659916
INSERT,SPACE,平方米,-6502255.356279899,-9321510.163632353
INSERT,SPACE,平方米,-6527184.385475764,-9396841.887399599
INSERT,SPACE,平方米,-6526750.802956366,-9402909.100958435
INSERT,SPACE,平方米,-6526145.263591089,-9411382.543689764
INSERT,SPACE,平方米,-6525680.604206295,-9417884.622518037
INSERT,SPACE,平方米,-6533834.199527822,-9203380.272994602
INSERT,SPACE,平方米,-6503806.036296686,-9315337.116059891
INSERT,COLUMN,_FZH,-6717725.353184306,-9535806.478096391
INSERT,COLUMN,_FZH,-6710742.214004916,-9535320.919447737
INSERT,WINDOW,$DorLib2D$00000228,-6685331.339827982,-9398533.74241953
INSERT,WINDOW,$DorLib2D$00000228,-6685767.738714122,-9392427.417925873
INSERT,SPACE,平方米,-6502074.01871767,-9324025.716761568
INSERT,SPACE,平方米,-6509544.519783278,-9181478.838674468
INSERT,SPACE,平方米,-6534544.790005496,-9194726.093956814
INSERT,SPACE,平方米,-6527079.183192072,-9390213.395170473
INSERT,SPACE,平方米,-6501830.352473036,-9327435.390992272
INSERT,SPACE,平方米,-6498001.218569071,-9328873.023638125
INSERT,SPACE,平方米,-6510743.962589974,-9409934.781979522
INSERT,SPACE,平方米,-6508071.99362603,-9396755.205807529
INSERT,WINDOW,$DorLib2D$00000222,-6690975.664329746,-9507482.644028959
INSERT,SPACE,平方米,-6499167.136875514,-9313981.392024217
INSERT,填充,A$C585B43BA,-6692334.076485978,-9845411.530517976
INSERT,填充,A$C3E3C7F2D,-6744551.63328605,-9335081.736227683
INSERT,WINDOW,$DorLib2D$00000228,-6736585.995618518,-9487284.757297953
INSERT,WINDOW,$DorLib2D$00000228,-6741674.245217831,-9487638.560983365
INSERT,WINDOW,$DorLib2D$00000228,-6736127.275198636,-9493889.286996568
INSERT,WINDOW,$DorLib2D$00000228,-6741214.638996378,-9494248.408774749
INSERT,FT预埋件,ft,-6728677.092323076,-9357517.247995273
INSERT,FT预埋件,ft,-6730203.200376863,-9357626.308566198
INSERT,FT预埋件,ft,-6725046.351593743,-9357257.783630453
INSERT,FT预埋件,ft,-6726572.459647529,-9357366.844201377
INSERT,FT预埋件,ft,-6723320.752291101,-9357134.466775653
INSERT,FT预埋件,ft,-6724846.860344888,-9357243.527346579
INSERT,FT预埋件,ft,-6721769.475158358,-9384453.382178968
INSERT,FT预埋件,ft,-6723295.583212144,-9384562.442749894
INSERT,FT预埋件,ft,-6723495.074461006,-9384576.699033708
INSERT,FT预埋件,ft,-6725021.182514794,-9384685.759604636
INSERT,FT预埋件,ft,-6723824.341855165,-9412030.004189897
INSERT,FT预埋件,ft,-6725350.44990895,-9412139.06476082
INSERT,FT预埋件,ft,-6722098.681457382,-9411907.163079881
INSERT,FT预埋件,ft,-6723624.789511168,-9412016.223650802
INSERT,FT预埋件,ft,-6720372.542013453,-9411783.807624914
INSERT,FT预埋件,ft,-6721898.650067242,-9411892.868195835
INSERT,FT预埋件,ft,-6724509.675550186,-9402439.982185546
INSERT,FT预埋件,ft,-6726035.783603974,-9402549.042756474
INSERT,FT预埋件,ft,-6722784.015152407,-9402317.141075529
INSERT,FT预埋件,ft,-6724310.123206191,-9402426.201646454
INSERT,FT预埋件,ft,-6721057.875708477,-9402193.785620564
INSERT,FT预埋件,ft,-6722583.983762263,-9402302.846191489
INSERT,FT预埋件,ft,-6722454.494724522,-9374853.984438098
INSERT,FT预埋件,ft,-6723980.602778307,-9374963.045009023
INSERT,FT预埋件,ft,-6724180.094027168,-9374977.301292837
INSERT,FT预埋件,ft,-6725706.202080955,-9375086.361863763
INSERT,FT预埋件,ft,-6729363.10471099,-9347917.729100817
INSERT,FT预埋件,ft,-6730889.212764774,-9348026.789671743
INSERT,FT预埋件,ft,-6725732.363981655,-9347658.264735999
INSERT,FT预埋件,ft,-6727258.472035439,-9347767.325306925
INSERT,FT预埋件,ft,-6724006.764679012,-9347534.947881198
INSERT,FT预埋件,ft,-6725532.872732799,-9347644.008452119
INSERT,FT预埋件,ft,-6718712.504838228,-9429344.7112001
INSERT,FT预埋件,ft,-6720238.612892014,-9429453.771771024
INSERT,FT预埋件,ft,-6722972.233257041,-9429640.710213949
INSERT,FT预埋件,ft,-6724498.341310829,-9429749.770784875
INSERT,FT预埋件,ft,-6718037.910857142,-9439045.28329498
INSERT,FT预埋件,ft,-6719564.018910927,-9439154.343865904
INSERT,FT预埋件,ft,-6722297.636852385,-9439341.282140288
INSERT,FT预埋件,ft,-6723823.744906169,-9439450.342711214
INSERT,FT预埋件,ft,-6717531.489187317,-9502055.929152485
INSERT,FT预埋件,ft,-6719057.597241104,-9502164.989723413
INSERT,FT预埋件,ft,-6715805.656218718,-9501935.926800783
INSERT,FT预埋件,ft,-6717331.764272503,-9502044.987371709
INSERT,FT预埋件,ft,-6714079.823250097,-9501815.924449083
INSERT,FT预埋件,ft,-6715605.931303883,-9501924.985020005
INSERT,SPACE,平方米,-6509333.961698753,-9185739.159076204
INSERT,SPACE,平方米,-6511698.846997653,-9187360.345377788
INSERT,填充,A$C0DC64A90,-6725948.561560453,-9462002.33136893
INSERT,标注,coli]umn,-7091154.026948465,-9470066.06241754
INSERT,SPACE,平方米,-6534897.071581293,-9198332.941312665
INSERT,WINDOW,$DorLib2D$00000228,-6690523.644927055,-9409810.634678635
INSERT,WINDOW,$DorLib2D$00000228,-6690087.402425791,-9415915.069935232
INSERT,WINDOW,$DorLib2D$00000228,-6685254.174132772,-9409434.064469989
INSERT,WINDOW,$DorLib2D$00000228,-6684817.931848867,-9415538.49668517
INSERT,WINDOW,$DorLib2D$00000228,-6684725.447767128,-9407012.120496176
INSERT,WINDOW,$DorLib2D$00000228,-6685161.846653267,-9400905.796002522
INSERT,SPACE,平方米,-6534246.492578134,-9320216.826606106
INSERT,填充,A$C0DC64A90,-6698172.088163374,-9439572.063944257
INSERT,WINDOW,$DorLib2D$00000228,-6689371.792942206,-9593779.357227839
INSERT,WINDOW,$DorLib2D$00000231,-6680918.38863659,-9585505.948793889
INSERT,WINDOW,$DorLib2D$00000228,-6691509.9021516,-9599992.634137192
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5980275.812642154,-11196418.14825333
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5980378.390638454,-11194921.65905294
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5980482.438920221,-11193425.27208592
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5980171.764360387,-11197914.53522034
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5938219.0140821,-11340467.48110536
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5938323.062363868,-11338971.09413835
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-4850201.268641774,-8704773.5901573
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-4851698.296267108,-8704868.019907618
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-4853194.845528661,-8704969.803292646
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5976850.711625842,-11195466.7544394
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5976956.163667829,-11193970.46501585
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5977063.085796215,-11192474.28064938
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5976743.789497453,-11196962.93880587
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-4848704.241016439,-8704679.160406982
INSERT,WINDOW,$DorLib2D$00000228,-6689600.699162376,-9590487.305900447
INSERT,HK-大系统-2D边线,Tydf.9F818F17-732A-4EE1-BBDE-735CF66BF23,-6673812.633693569,-9384407.552542864
INSERT,HK-大系统-2D边线,Tydf.EA106006-EED9-4E07-BFA4-CF66EDEA599A,-6673096.506587443,-9383599.105630278
INSERT,EQUIP_地漏,$TwtSys$00000141,-6671199.978802031,-9382294.250327616
INSERT,TEXT_消防,单栓,-3800782.445200482,-8002184.799974193
INSERT,TEXT_消防,单栓,-3787770.061083471,-10762770.2277728
INSERT,TEXT_消防,单栓,-3794353.251077646,-8016126.666241948
INSERT,TEXT_消防,单栓,-9541948.008912482,-10786243.80505705
INSERT,STAIR,002,-6597994.990716253,-9481569.241296432
INSERT,WINDOW,$DorLib2D$00000192,-6689287.010789995,-9514036.86609812
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5938219.014082183,-11340467.48110541
INSERT,ZX-定位标注,shd ias hdiusadiosaj dioasjdiosajdioasjpods opd,-5938323.06236395,-11338971.09413839
INSERT,WINDOW,$DorLib2D$00000228,-6682490.627289588,-9381571.200809244
INSERT,WINDOW,$DorLib2D$00000231,-6674738.224446115,-9381102.484946213
INSERT,WINDOW,$DorLib2D$00000231,-6714983.387184984,-9594708.155999221
INSERT,WINDOW,$DorLib2D$00000222,-6717490.112874706,-9574509.792478581
INSERT,WINDOW,$DorLib2D$00000228,-6718264.955675504,-9579248.543477923
INSERT,WINDOW,$DorLib2D$00000228,-6718167.843945774,-9580645.171313797
INSERT,WINDOW,$DorLib2D$00000228,-6717578.237015092,-9589124.697460185
INSERT,WINDOW,$DorLib2D$00000228,-6717023.31284538,-9597105.42795093
INSERT,WINDOW,$DorLib2D$00000222,-6715528.840148664,-9602716.149120841
INSERT,WINDOW,$DorLib2D$00000228,-6728722.059203468,-9382574.383662356
INSERT,WINDOW,$DorLib2D$00000228,-6728622.292467187,-9383970.441090982
INSERT,WINDOW,$DorLib2D$00000228,-6728828.981331521,-9381078.199295966
INSERT,WINDOW,$DorLib2D$00000228,-6716667.868282222,-9602193.02963056
INSERT,WINDOW,$DorLib2D$00000228,-6727219.271244191,-9494415.330290813
INSERT,WINDOW,$DorLib2D$00000228,-6692082.240711521,-9511750.523869016
INSERT,WINDOW,$DorLib2D$00000222,-6707360.737027658,-9343109.469355447
INSERT,WINDOW,$DorLib2D$00000231,-6706323.134166275,-9360235.60818549
INSERT,WINDOW,$DorLib2D$00000228,-6691998.487165701,-9505348.56551458
INSERT,WINDOW,$DorLib2D$00000228,-6704446.999817722,-9361185.502241884
INSERT,WINDOW,$DorLib2D$00000228,-6705665.280703762,-9588897.808204123
INSERT,WINDOW,$DorLib2D$00000228,-6701659.940030601,-9578695.408436392
INSERT,WINDOW,$DorLib2D$00000228,-6701842.500639842,-9576069.883906091
INSERT,WINDOW,$DorLib2D$00000228,-6702015.914442961,-9573575.905627739
INSERT,WINDOW,$DorLib2D$00000228,-6726044.324963163,-9511338.274405535
INSERT,WINDOW,$DorLib2D$00000228,-6726225.36897358,-9508734.561082937
INSERT,WINDOW,$DorLib2D$00000228,-6726900.386081579,-9499054.38369832
INSERT,WINDOW,$DorLib2D$00000228,-6727083.193564645,-9496360.579528179
INSERT,WINDOW,$DorLib2D$00000231,-6716127.535078161,-9578247.872716524
INSERT,WINDOW,$DorLib2D$00000228,-6721975.985004344,-9570441.246668826
INSERT,WINDOW,$DorLib2D$00000228,-6691901.374027923,-9506745.213601336
INSERT,WINDOW,$DorLib2D$00000228,-6698712.786696274,-9503610.118529008
INSERT,WINDOW,$DorLib2D$00000228,-6702004.404012643,-9586738.666046274
INSERT,WINDOW,$DorLib2D$00000228,-6692856.505054465,-9498083.93654303
INSERT,WINDOW,$DorLib2D$00000231,-6698997.141453511,-9499519.991105291
INSERT,WINDOW,$DorLib2D$00000228,-6696678.084373459,-9512690.845063998
INSERT,WINDOW,$DorLib2D$00000222,-6702582.238663376,-9368258.651092528
INSERT,WINDOW,$DorLib2D$00000222,-6704129.275432351,-9366553.247756964
INSERT,WINDOW,$DorLib2D$00000228,-6704785.547519689,-9370733.990716439
INSERT,WINDOW,$DorLib2D$00000228,-6704635.160089678,-9367380.60974463
INSERT,WINDOW,$DorLib2D$00000228,-6728561.287693885,-9374990.401025311
INSERT,WINDOW,$DorLib2D$00000228,-6726768.591591953,-9500949.807182012
INSERT,WINDOW,$DorLib2D$00000222,-6706296.264284396,-9595656.985896697
INSERT,WINDOW,$DorLib2D$00000228,-6675002.912677761,-9387952.582608917
INSERT,COLUMN,_FZHK,-6693269.473146568,-9456657.629688812
INSERT,COLUMN,_FZHK,-6693341.989406307,-9455459.822610995
INSERT,COLUMN,_FZHK,-6693893.457364735,-9446356.147218478
INSERT,COLUMN,_FZHK,-6694444.887822052,-9437252.469554433
INSERT,COLUMN,_FZHK,-6694372.296581293,-9438450.271922608
INSERT,COLUMN,_FZHK,-6692790.558955931,-9464563.500275458
INSERT,COLUMN,_FZHK,-6693029.784409946,-9460614.07639155
INSERT,COLUMN,_FZHK,-6693581.214866862,-9451510.398727481
INSERT,COLUMN,_FZHK,-6694132.656467841,-9442406.537083869
INSERT,COLUMN,_FZHK,-6694632.237252493,-9434158.85846244
INSERT,COLUMN,_FZHK,-6694849.858069063,-9430567.038025586
INSERT,COLUMN,_FZHK,-6693820.90361362,-9447553.951864872
INSERT,WINDOW,$DorLib2D$00000228,-6701997.40563216,-9526292.584641707
INSERT,WALL,A$C26C2625F,-6685717.370627251,-9362266.87084083
INSERT,WALL,A$C26C2625F,-6680220.730019824,-9351196.540710125
INSERT,WALL,A$C26C2625F,-6700503.481264136,-9362625.160589212
INSERT,WINDOW,$DorLib2D$00000222,-6703306.582088599,-9349692.808724766
INSERT,STEEL,SHUCHI,6611417.795705513,-9254304.100999883
INSERT,STEEL,SHUCHI,6615092.884916708,-9253290.982972076
INSERT,STEEL,SHUCHI,-6607398.00148605,-9239731.150123892
INSERT,STEEL,SHUCHI,-6611073.418308928,-9238719.221259412
INSERT,粗实线层,A$C027A6B0C,-6668978.597145793,-9352241.477796251
INSERT,STAIR,_LIFTD,-5393152.506914707,-9509267.363526587
INSERT,STAIR,_LIFTD,-5393141.904723457,-9509218.50054533
INSERT,COLUMN,_FZHK,-5530382.09440567,-9543932.14154904
INSERT,COLUMN,_FZHK,-5536274.705320712,-9542800.931310424
INSERT,COLUMN,_FZHK,-5528912.703861363,-9536608.085881015
INSERT,COLUMN,_FZHK,-5523804.260429544,-9511145.471999016
INSERT,COLUMN,_FZHK,-5522033.910376164,-9502321.308543567
INSERT,COLUMN,_FZHK,-5520263.560322778,-9493497.145088117
INSERT,COLUMN,_FZHK,-5527870.164385483,-9531411.634068362
INSERT,COLUMN,_FZHK,-5526386.020924065,-9524014.043704877
INSERT,COLUMN,_FZHK,-5525574.610482926,-9519969.635454465
INSERT,COLUMN,_FZHK,-5524886.141017722,-9516538.016332903
INSERT,COLUMN,_FZHK,-5537007.050387091,-9545815.777194338
INSERT,COLUMN,_FZHK,-5521148.735349471,-9497909.22681584
INSERT,COLUMN,_FZHK,-5522781.391509812,-9506047.066446981
INSERT,COLUMN,_FZHK,-5328315.584665715,-9587684.555956851
INSERT,COLUMN,_FZHK,-5335301.380734613,-9586283.028831255
INSERT,COLUMN,_FZHK,-5346972.684588499,-9582105.60242853
INSERT,COLUMN,_FZHK,-5355400.864160913,-9582250.564820771
INSERT,COLUMN,_FZHK,-5361773.871100958,-9580971.978671108
INSERT,COLUMN,_FZHK,-5366676.18413177,-9579988.450863675
INSERT,COLUMN,_FZHK,-5375010.116284139,-9578316.453591039
INSERT,COLUMN,_FZHK,-5381015.449746869,-9577111.632026927
INSERT,COLUMN,_FZHK,-5385922.665090706,-9576127.120691683
INSERT,COLUMN,_FZHK,-5391550.520450071,-9574998.030768744
INSERT,COLUMN,_FZHK,-5327828.355250878,-9584620.533682569
INSERT,COLUMN,_FZHK,-5334691.593494002,-9583243.594752159
INSERT,COLUMN,_FZHK,-5341554.831737132,-9581866.655821746
INSERT,COLUMN,_FZHK,-5355046.79415024,-9580485.732129682
INSERT,COLUMN,_FZHK,-5361419.801090284,-9579207.145980019
INSERT,COLUMN,_FZHK,-5366322.11412109,-9578223.618172581
INSERT,COLUMN,_FZHK,-5374656.046273458,-9576551.620899941
