type,layer,x,y,text
TEXT,PUB_TEXT,-6689058.390964598,-9532205.660853408,%%c114
TEXT,PUB_TEXT,-6689101.770799546,-9531598.63748187,钢套管
ATTRIB,WINDOW_TEXT,-6701789.955998068,-9526464.859746743,
TEXT,SPACE,-6703473.912168942,-9351456.721287323,1号消防出入口
TEXT,门号,-6702883.48468468,-9349287.715369051,GM1223
TEXT,SPACE,-6685073.713872046,-9365405.745121805,排风口百叶面积
TEXT,SPACE,-6685291.41772006,-9363317.179424468,31.95
TEXT,SPACE,-6679794.777112634,-9352246.849293761,20.15
TEXT,SPACE,-6699404.297330687,-9362195.714806313,20.00
ATTRIB,WINDOW_TEXT,-6703503.538172206,-9350642.887312057,
TEXT,PUB_TEXT,-6559526.972928104,-9248335.573639545,垃圾房
TEXT,PUB_TEXT,-6539561.091263347,-9335206.242210562,管理卷帘
TEXT,PUB_TEXT,-6544048.698073937,-9333952.318224193,管理卷帘
TEXT,PUB_TEXT,-6534525.956934397,-9336613.155956827,管理卷帘
TEXT,PUB_TEXT,-6620704.222727501,-9534863.058120389,拆除内容
TEXT,PUB_TEXT,-5522232.525599934,-9880905.497257465,增设内容
TEXT,I-TEXT,-5380535.672506289,-9511597.529736709,消防栓
TEXT,PUB_TEXT,-5443986.936067379,-9565712.152409103,下
TEXT,C-NAME,-5498797.365327923,-9588097.255051795,设备用房
TEXT,PUB_TEXT,-5367622.851504097,-9624716.21429144,设备用房
TEXT,PUB_TEXT,-5439213.893930931,-9604422.667154215,磁悬浮站厅层(二层)
TEXT,PUB_TEXT,-5424124.276126293,-9596614.02895529,非付费区
TEXT,PUB_TEXT,-5404187.069823577,-9620748.180760951,付费区
TEXT,C-NAME,-5392136.115385402,-9532642.007304756,换乘通道
TEXT,C-NAME,-5370989.863516833,-9559084.51976993,设备用房
TEXT,C-NAME,-5416774.56594696,-9499322.85959211,7号线站厅层(地下一层)
TEXT,C-NAME,-5454688.165513585,-9522111.481606643,万邦商场
TEXT,PUB_TEXT,-5518976.859398287,-9509484.257440393,非付费区
TEXT,PUB_TEXT,-5408744.771554319,-9537685.39829991,非付费区
TEXT,PUB_TEXT,-5432575.132305045,-9550517.515181725,付费区
TEXT,PUB_TEXT,-5516122.041366939,-9537417.820586496,付费区
TEXT,PUB_TEXT,-5413904.582573272,-9565734.614978202,付费区
TEXT,PUB_TEXT,-5464860.951763395,-9541659.285201241,2号线站厅层(一层)
TEXT,C-NAME,-5551006.987279413,-9558235.12769448,消防车道
TEXT,C-NAME,-5545786.022073174,-9587291.388439696,换乘通道
TEXT,C-NAME,-5312548.765035644,-9496820.823527361,负一层站厅（7号线）
TEXT,TEXT填表内容,-5512670.738463395,-9577498.118049545,电
TEXT,TEXT填表内容,-5523229.862857687,-9576501.813163947,电
TEXT,TEXT填表内容,-5525330.121793316,-9584551.862671633,电
TEXT,PUB_TEXT,-5464613.805069361,-9608306.095384701,付费区
TEXT,STAIR,-5467649.09749459,-9570476.047528316,上
TEXT,STAIR,-5465854.8482656,-9570753.544774875,下
TEXT,C-NAME,-5452715.613723613,-9564818.282184557,商业
ATTRIB,WINDOW_TEXT,-5370657.85686039,-9579071.060274269,
ATTRIB,WINDOW_TEXT,-5364460.175322971,-9581120.21381976,
ATTRIB,WINDOW_TEXT,-5382430.759965483,-9576709.118572097,
ATTRIB,WINDOW_TEXT,-5385794.696027881,-9574898.284664639,
ATTRIB,WINDOW_TEXT,-5382660.582737669,-9574604.033273741,
ATTRIB,WINDOW_TEXT,-5383672.892668547,-9575633.653543484,
ATTRIB,WINDOW_TEXT,-5383344.506209049,-9573996.838388094,
ATTRIB,建-符号-门编号,-5533503.370571943,-9643547.389676262,
ATTRIB,建-符号-门编号,-5505265.056593836,-9654686.279492597,
ATTRIB,建-符号-门编号,-5509284.715983569,-9655951.208198212,
ATTRIB,建-符号-门编号,-5512271.139566982,-9660078.01612886,
ATTRIB,建-符号-门编号,-5510369.234422253,-9659832.537835866,
ATTRIB,建-符号-门编号,-5348741.136736922,-9677283.328415136,
ATTRIB,建-符号-门编号,-5519350.162775464,-9649883.67901909,
ATTRIB,建-符号-门编号,-5514201.04927631,-9648363.274410824,
ATTRIB,建-符号-门编号,-5512761.201184922,-9648765.595767109,
ATTRIB,建-符号-门编号,-5514721.438980859,-9650560.105647999,
ATTRIB,建-符号-门编号,-5513179.73836121,-9650988.085178829,
ATTRIB,建-符号-门编号,-5529477.507325806,-9642651.494515597,
ATTRIB,建-符号-门编号,-5531018.481871774,-9642220.916475425,
ATTRIB,建-符号-门编号,-5525802.993686705,-9648080.633475869,
ATTRIB,建-符号-门编号,-5526997.061263533,-9653817.172527126,
ATTRIB,建-符号-门编号,-5511514.940334528,-9658049.72867439,
ATTRIB,建-符号-门编号,-5383952.187551413,-9688889.770916876,
ATTRIB,建-符号-门编号,-5382483.877989463,-9690286.433735984,
ATTRIB,建-符号-门编号,-5377521.936456003,-9691679.38540189,
ATTRIB,建-符号-门编号,-5369431.82008967,-9693939.920112795,
ATTRIB,建-符号-门编号,-5357392.956449294,-9697303.811051634,
ATTRIB,建-符号-门编号,-5365677.624347498,-9694982.425486601,
ATTRIB,建-符号-门编号,-5367411.220711711,-9694498.025191414,
ATTRIB,建-符号-门编号,-5352796.027885038,-9696816.675485404,
ATTRIB,建-符号-门编号,-5376691.811935363,-9670314.615492525,
ATTRIB,建-符号-门编号,-5335004.877896391,-9685019.257057527,
ATTRIB,建-符号-门编号,-5338785.891311646,-9698550.939789312,
ATTRIB,建-符号-门编号,-5355929.233135542,-9693760.759092404,
ATTRIB,建-符号-门编号,-5352148.219720287,-9680229.076360621,
ATTRIB,建-符号-门编号,-5357349.428265759,-9677997.030288848,
ATTRIB,建-符号-门编号,-5366525.591184996,-9675349.968884273,
ATTRIB,建-符号-门编号,-5361534.108593676,-9692973.376657473,
ATTRIB,建-符号-门编号,-5368280.716451216,-9674942.617316384,
ATTRIB,建-符号-门编号,-5377671.030090714,-9672318.782384083,
ATTRIB,建-符号-门编号,-5344223.93753817,-9699990.611015051,
ATTRIB,建-符号-门编号,-5525291.917430971,-9639377.088121717,
ATTRIB,建-符号-门编号,-5386242.04884211,-9687311.572241776,
ATTRIB,建-符号-门编号,-5381382.168028871,-9671122.179555673,
ATTRIB,建-符号-门编号,-5385878.405733872,-9688351.548366661,
ATTRIB,建-符号-门编号,-5341165.818263887,-9678060.825682331,
ATTRIB,建-符号-门编号,-5504714.491978513,-9653034.800795277,
ATTRIB,建-符号-门编号,-5533503.370577967,-9643547.389710294,
ATTRIB,建-符号-门编号,-5352922.227132199,-9677053.637410439,
ATTRIB,建-符号-门编号,-5501369.797499978,-9651840.849856068,
ATTRIB,建-符号-门编号,-5371924.42193377,-9671646.716304302,
ATTRIB,建-符号-门编号,-5363834.305567439,-9673907.251015204,
ATTRIB,建-符号-门编号,-5374779.55615549,-9669959.888897309,
ATTRIB,建-符号-门编号,-5356528.638876681,-9675059.547560595,
ATTRIB,建-符号-门编号,-5353856.166349682,-9670154.020706375,
ATTRIB,建-符号-门编号,-5514005.557009788,-9643018.71804254,
ATTRIB,建-符号-门编号,-5336590.611250102,-9705186.506490703,
TEXT,A-TEXT,-5404516.984950934,-9664174.258867467,工作点
TEXT,A-TEXT,-5407488.869715293,-9663380.992169145,上行
TEXT,A-TEXT,-5469900.976183498,-9662471.97973116,工作点
TEXT,A-TEXT,-5471736.820178207,-9661802.92826985,上行
TEXT,A-TEXT,-5433353.000801878,-9672684.297213315,工作点
TEXT,A-TEXT,-5435474.453454872,-9671935.441178554,上行
TEXT,A-TEXT,-5433690.561552981,-9673892.376822619,工作点
TEXT,A-TEXT,-5435940.01623919,-9673601.62097403,上行
TEXT,A-TEXT,-5408810.976204486,-9679541.812725295,工作点
TEXT,A-TEXT,-5411732.782440246,-9678569.322446849,上行
TEXT,A-TEXT,-5428643.525318196,-9655829.788023019,工作点
TEXT,A-TEXT,-5430764.977971194,-9655080.931988257,上行
TEXT,A-TEXT,-5428981.086069298,-9657037.867632329,工作点
TEXT,A-TEXT,-5431230.540551533,-9656747.11105372,上行
TEXT,A-TEXT,-5465529.089504878,-9646825.649772191,工作点
TEXT,A-TEXT,-5467492.935323093,-9646614.69773412,上行
ATTRIB,建-符号-门编号,-5457756.065461918,-9647923.273764533,
ATTRIB,建-符号-门编号,-5463338.200048914,-9663613.640295681,
ATTRIB,建-符号-门编号,-5421787.825125219,-9659665.930203217,
ATTRIB,建-符号-门编号,-5426104.369977938,-9675114.20002655,
ATTRIB,建-符号-门编号,-5402651.674687859,-9683255.941013886,
ATTRIB,建-符号-门编号,-5397923.389584223,-9666334.114280974,
ATTRIB,建-符号-门编号,-5334846.528165942,-9697249.298083129,
ATTRIB,建-符号-门编号,-5331945.508620286,-9686866.982079672,
ATTRIB,建-符号-门编号,-5340130.723900736,-9701134.333934179,
ATTRIB,建-符号-门编号,-5340708.32909621,-9676423.54022724,
ATTRIB,建-符号-门编号,-5340717.193854583,-9708598.103497452,
ATTRIB,建-符号-门编号,-5497483.929471614,-9652054.461026919,
ATTRIB,建-符号-门编号,-5522928.778798614,-9644481.335704236,
ATTRIB,建-符号-门编号,-5520220.894389674,-9646681.213459309,
ATTRIB,建-符号-门编号,-5519206.624819953,-9643051.294039684,
ATTRIB,建-符号-门编号,-5518487.298025458,-9647165.613754502,
ATTRIB,建-符号-门编号,-5530987.907377285,-9657509.400485464,
ATTRIB,建-符号-门编号,-5528829.634950922,-9649785.265573784,
ATTRIB,建-符号-门编号,-5328233.353914419,-9676368.67170508,
ATTRIB,建-符号-门编号,-5325203.850221437,-9683548.828673119,
ATTRIB,建-符号-门编号,-5372465.396779139,-9689918.963685009,
ATTRIB,建-符号-门编号,-5358502.461617829,-9696987.304486155,
ATTRIB,建-符号-门编号,-5331435.353751494,-9708637.401047566,
ATTRIB,建-符号-门编号,-5324084.347354423,-9679542.295522686,
ATTRIB,建-符号-门编号,-5331606.007458463,-9706461.193953225,
ATTRIB,建-符号-门编号,-5381689.37943415,-9687443.041978111,
ATTRIB,建-符号-门编号,-5370730.837687593,-9690399.918522759,
ATTRIB,建-符号-门编号,-5320986.013545226,-9677557.883621782,
TEXT,AUDIT_D_110625132327-0,-5441747.445936274,-9651162.984007388,DT-
TEXT,AUDIT_D_110625132327-0,-5441386.218263629,-9651237.490797383,5
TEXT,AUDIT_D_110625132327-0,-5446752.915653127,-9669076.813103757,DT-
TEXT,AUDIT_D_110625132327-0,-5446391.687980484,-9669151.319893753,5
ATTRIB,建-符号-门编号,-5527996.550153382,-9647318.455431872,
ATTRIB,建-符号-门编号,-5338228.881199039,-9705001.945969369,
ATTRIB,建-符号-门编号,-5505800.099319639,-9650602.937990573,
ATTRIB,建-符号-门编号,-5503889.960562859,-9649178.166761613,
ATTRIB,建-符号-门编号,-5516652.16191349,-9647678.386215677,
ATTRIB,建-符号-门编号,-5328759.818527301,-9698690.466279655,
ATTRIB,建-符号-门编号,-5328087.040339534,-9696282.693551577,
ATTRIB,建-符号-门编号,-5326645.173054873,-9691494.059222941,
ATTRIB,建-符号-门编号,-5325972.394867108,-9689086.286494863,
ATTRIB,建-符号-门编号,-5387258.841335729,-9698494.230336885,
ATTRIB,建-符号-门编号,-5386584.664971869,-9698682.608229459,
ATTRIB,建-符号-门编号,-5382828.53951607,-9699732.14220238,
ATTRIB,建-符号-门编号,-5381383.875879224,-9700135.809115044,
ATTRIB,建-符号-门编号,-5374160.557694999,-9702154.143678345,
ATTRIB,建-符号-门编号,-5372715.894058153,-9702557.810591002,
ATTRIB,建-符号-门编号,-5371271.230421308,-9702961.477503668,
ATTRIB,建-符号-门编号,-5369826.566784464,-9703365.144416329,
ATTRIB,建-符号-门编号,-5368381.90314762,-9703768.811328989,
ATTRIB,建-符号-门编号,-5366937.239510771,-9704172.478241646,
ATTRIB,建-符号-门编号,-5365492.575873926,-9704576.145154309,
ATTRIB,建-符号-门编号,-5364047.912237083,-9704979.812066971,
ATTRIB,建-符号-门编号,-5358269.257689703,-9706594.479717621,
ATTRIB,建-符号-门编号,-5356824.594052858,-9706998.146630274,
ATTRIB,建-符号-门编号,-5345363.595867219,-9710200.570804051,
ATTRIB,建-符号-门编号,-5377049.884968687,-9701346.809853026,
ATTRIB,建-符号-门编号,-5375605.221331845,-9701750.476765685,
ATTRIB,建-符号-门编号,-5348980.07050477,-9709190.057965944,
ATTRIB,建-符号-门编号,-5341029.604956682,-9711411.571542038,
ATTRIB,建-符号-门编号,-5379939.212242383,-9700539.476027699,
ATTRIB,建-符号-门编号,-5378494.548605563,-9700943.142940447,
ATTRIB,建-符号-门编号,-5355379.930416033,-9707401.81354302,
ATTRIB,建-符号-门编号,-5344689.41950335,-9710388.94869663,
ATTRIB,建-符号-门编号,-5343148.444957387,-9710819.526736802,
ATTRIB,建-符号-门编号,-5342474.268593543,-9711007.904629457,
ATTRIB,建-符号-门编号,-5340355.428592841,-9711599.949434692,
ATTRIB,建-符号-门编号,-5338814.454046858,-9712030.527474805,
ATTRIB,建-符号-门编号,-5338140.277683014,-9712218.905367468,
ATTRIB,建-符号-门编号,-5336599.30313703,-9712649.483407558,
ATTRIB,建-符号-门编号,-5335925.126773182,-9712837.861300215,
ATTRIB,建-符号-门编号,-5335250.950409285,-9713026.239192684,
ATTRIB,建-符号-门编号,-5334576.774045443,-9713214.617085339,
ATTRIB,建-符号-门编号,-5323753.403135814,-9674665.184636088,
ATTRIB,建-符号-门编号,-5325198.066772657,-9674261.517723429,
ATTRIB,建-符号-门编号,-5326642.730409503,-9673857.850810769,
ATTRIB,建-符号-门编号,-5329435.746774073,-9673077.428112959,
ATTRIB,建-符号-门编号,-5336659.064958298,-9671059.093549652,
ATTRIB,建-符号-门编号,-5338103.728595143,-9670655.426636992,
ATTRIB,建-符号-门编号,-5341094.182323409,-9669819.836127784,
ATTRIB,建-符号-门编号,-5347980.412498567,-9667895.691129393,
ATTRIB,建-符号-门编号,-5352550.364963593,-9666618.757510383,
ATTRIB,建-符号-门编号,-5353995.028600439,-9666215.090597722,
ATTRIB,建-符号-门编号,-5356884.355874131,-9665407.756772403,
ATTRIB,建-符号-门编号,-5358329.019510977,-9665004.08985974,
ATTRIB,建-符号-门编号,-5361218.346784665,-9664196.756034417,
ATTRIB,建-符号-门编号,-5333769.737684609,-9671866.427374972,
ATTRIB,建-符号-门编号,-5335214.401321452,-9671462.760462313,
ATTRIB,建-符号-门编号,-5369886.328605739,-9661774.754558448,
ATTRIB,建-符号-门编号,-5330880.410410916,-9672673.761200291,
ATTRIB,建-符号-门编号,-5332325.074047738,-9672270.094287556,
ATTRIB,建-符号-门编号,-5355439.692237282,-9665811.423685061,
ATTRIB,建-符号-门编号,-5359773.683147819,-9664600.422947081,
ATTRIB,建-符号-门编号,-5366997.001332045,-9662582.088383775,
ATTRIB,建-符号-门编号,-5368441.664968893,-9662178.421471116,
ATTRIB,建-符号-门编号,-5371330.992242556,-9661371.08764571,
ATTRIB,建-符号-门编号,-5372775.655879427,-9660967.420733129,
ATTRIB,建-符号-门编号,-5374220.319516269,-9660563.753820472,
ATTRIB,建-符号-门编号,-5375664.98315309,-9660160.086907726,
ATTRIB,建-符号-门编号,-5534662.68774851,-9657306.749681715,
ATTRIB,建-符号-门编号,-5533218.024111662,-9657710.416594374,
ATTRIB,建-符号-门编号,-5530333.51238343,-9658516.40486332,
ATTRIB,建-符号-门编号,-5528888.848746586,-9658920.07177598,
ATTRIB,建-符号-门编号,-5527444.185109739,-9659323.738688643,
ATTRIB,建-符号-门编号,-5524694.508654274,-9660092.051379072,
ATTRIB,建-符号-门编号,-5521660.715016903,-9660939.751895663,
ATTRIB,建-符号-门编号,-5520216.051380053,-9661343.418808323,
ATTRIB,建-符号-门编号,-5517326.724106368,-9662150.752633644,
ATTRIB,建-符号-门编号,-5515882.06046952,-9662554.419546307,
ATTRIB,建-符号-门编号,-5512992.733195829,-9663361.753371624,
ATTRIB,建-符号-门编号,-5509332.918649154,-9664384.376217032,
ATTRIB,建-符号-门编号,-5540542.468750466,-9655663.825347184,
ATTRIB,建-符号-门编号,-5539097.805113623,-9656067.492259841,
ATTRIB,建-符号-门编号,-5504425.87782934,-9665755.498163703,
ATTRIB,建-符号-门编号,-5537552.015022199,-9656499.415856389,
ATTRIB,建-符号-门编号,-5536107.351385353,-9656903.082769053,
ATTRIB,建-符号-门编号,-5525368.685018139,-9659903.673486503,
ATTRIB,建-符号-门编号,-5526042.861381974,-9659715.295593839,
ATTRIB,建-符号-门编号,-5511649.196013562,-9663737.1636004,
ATTRIB,建-符号-门编号,-5348984.620147483,-9678143.116431716,
ATTRIB,建-符号-门编号,-5346272.107483859,-9678901.04484117,
TEXT,建-符号-门编号,-5500157.408069664,-9656918.838447916,GM1024
ATTRIB,建-符号-门编号,-5353935.266779188,-9707805.480455682,
ATTRIB,建-符号-门编号,-5342437.719505678,-9669444.425899012,
ATTRIB,建-符号-门编号,-5387797.520951166,-9697426.111711957,
TEXT,建-墙体－砖墙,-5459384.134560514,-9669963.231782297,进站
TEXT,I-TEXT,-5428005.131741522,-9677561.872471923,客服中心
TEXT,I-TEXT,-5428005.131739443,-9677561.872472503,客服中心
TEXT,建-墙体－砖墙,-5419666.362972354,-9678222.58142255,出站
TEXT,C-AXIS,-5515848.103269915,-9668355.07333443,1/2
TEXT,C-AXIS,-5463358.65779789,-9683021.637827831,1/4
TEXT,C-AXIS,-5434465.38506099,-9691094.976081069,1/5
TEXT,C-AXIS,-5405572.112324095,-9699168.31433432,1/6
TEXT,C-AXIS,-5376678.839587198,-9707241.652587565,1/7
TEXT,C-AXIS,-5348267.121395919,-9715180.435203258,1/8
TEXT,C-AXIS,-5541852.048733121,-9661089.068906507,1/1
TEXT,PUB_TEXT,-5538506.313706339,-9644165.285448424,5.250
TEXT,C-NAME,-5524689.228077838,-9632947.785940068,换乘通道
TEXT,C-NAME,-5508034.968171426,-9658066.52583174,男洗手间
TEXT,C-NAME,-5504096.319032986,-9659237.505252736,女洗手间
TEXT,C-NAME,-5512320.213465263,-9659341.217837686,水
TEXT,C-NAME,-5509508.55506855,-9656584.557381158,茶水间
TEXT,C-NAME,-5508128.809714922,-9653655.716341109,清扫储藏间
TEXT,C-NAME,-5510662.164954852,-9660997.163659946,女洗手间
TEXT,C-NAME,-5512796.539546253,-9661066.74969534,男洗手间
TEXT,C-NAME,-5347934.283406974,-9669886.815657063,男洗手间
TEXT,C-NAME,-5342993.31427877,-9671240.404243318,女洗手间
TEXT,C-NAME,-5347950.349726179,-9676551.391978252,水
TEXT,C-NAME,-5347126.104413463,-9704580.931381796,男洗手间
TEXT,C-NAME,-5352465.66251439,-9703062.963800105,女洗手间
TEXT,C-NAME,-5346791.681595018,-9706650.371039213,水
TEXT,C-NAME,-5530849.954246418,-9638697.72274891,通信工区
TEXT,C-NAME,-5527875.05166099,-9639528.967968802,接触网工区
TEXT,C-NAME,-5534967.366808198,-9637018.741458369,信号车载设备工区
TEXT,C-NAME,-5519355.498511147,-9641363.055761628,通信仪表
TEXT,C-NAME,-5517046.77581653,-9642515.997470651,(AFC)
TEXT,C-NAME,-5515428.032868527,-9643006.905338555,机房
TEXT,C-NAME,-5523517.86049411,-9640803.591792758,通信公安分控中心
TEXT,C-NAME,-5511562.739586985,-9646647.522080142,收款室
TEXT,C-NAME,-5520594.886260142,-9644934.445178007,通信仪表
TEXT,C-NAME,-5511279.886018678,-9642355.43844577,警务间
TEXT,C-NAME,-5513827.951243181,-9645997.507237057,警务间
TEXT,C-NAME,-5506561.04147963,-9644287.918911334,区域站长室
TEXT,C-NAME,-5498642.984110342,-9646419.557809293,车站控制室
TEXT,C-NAME,-5534812.307834714,-9649116.410704715,消防
TEXT,C-NAME,-5534031.292219423,-9649309.784041808,给水泵房
TEXT,C-NAME,-5523408.84509136,-9649615.549897083,工务轨道工区
TEXT,C-NAME,-5518490.712479758,-9651030.087121274,配电间
TEXT,C-NAME,-5515454.25123654,-9651917.803537674,男更衣
TEXT,C-NAME,-5512390.591816791,-9652773.849130751,女更衣
TEXT,C-NAME,-5524611.605705648,-9655303.765694576,排烟机房
TEXT,C-NAME,-5517121.514329995,-9657396.641838863,交接班室
TEXT,C-NAME,-5376601.074934895,-9662333.044091777,司机出勤
TEXT,C-NAME,-5360050.576579774,-9668830.805239862,会议室
TEXT,C-NAME,-5351555.3069889,-9668837.336757377,会议准备室
TEXT,C-NAME,-5337139.151796344,-9674458.318717732,休息区
TEXT,C-NAME,-5352176.853547387,-9671862.351812881,配电间
TEXT,C-NAME,-5380000.693691222,-9668140.164333831,清扫间
TEXT,C-NAME,-5363050.58991251,-9680587.39005038,司机更衣
TEXT,C-NAME,-5377632.466949108,-9676512.932068732,线路职工之家
TEXT,C-NAME,-5375338.00967061,-9677154.047732273,线路员工培训室
TEXT,C-NAME,-5346180.767833127,-9685301.144051276,线路仓库
TEXT,C-NAME,-5344372.094377979,-9685806.522335335,线路维修仓库
TEXT,C-NAME,-5330407.176225479,-9689708.590092898,储藏
TEXT,C-NAME,-5346904.759219284,-9692250.895712621,维修工区
TEXT,C-NAME,-5331080.19179565,-9693952.928062257,储藏
TEXT,C-NAME,-5380254.260748804,-9695197.217822263,线路书记办公
TEXT,C-NAME,-5386282.389628322,-9693512.84222604,空调机房
TEXT,C-NAME,-5373522.935206828,-9697078.08014302,线路乘务主管办公室
TEXT,C-NAME,-5357853.385346713,-9701456.454911642,线路综合办公
TEXT,C-NAME,-5365492.349076487,-9699321.980957252,线路维修主管
TEXT,C-NAME,-5385873.784655006,-9689845.363418767,配电
TEXT,C-NAME,-5387716.628245344,-9689330.437339364,(AFC)
TEXT,C-NAME,-5343189.331937731,-9705553.874558201,排烟机房
TEXT,C-NAME,-5336202.346056682,-9710546.873473283,空调机平台
TEXT,C-NAME,-5324705.570226769,-9675838.425057838,空调机房
TEXT,C-NAME,-5354639.721154626,-9682937.549173054,展示区
TEXT,C-NAME,-5356469.091332971,-9689484.592022719,展示区
TEXT,C-NAME,-5536543.128327171,-9605268.357214409,2号线换乘天桥
TEXT,C-NAME,-5342704.166045093,-9677566.298229461,茶水间
TEXT,C-NAME,-5341368.713387119,-9671630.169004183,储藏
TEXT,C-NAME,-5501660.23752737,-9658337.72177889,无障碍洗手间
TEXT,C-NAME,-5322352.43018954,-9685939.389838939,空调机平台
TEXT,C-NAME,-5516428.143326303,-9647179.118319668,落地电缆柜
TEXT,C-NAME,-5534360.757531959,-9645264.178296899,风井
TEXT,C-NAME,-5327998.19840494,-9704191.081190057,空调机平台
TEXT,C-NAME,-5362929.861982762,-9700037.989325993,（运营）
TEXT,C-NAME,-5355117.507204092,-9702220.91208714,（运营）
TEXT,C-NAME,-5345289.712028564,-9692685.295875319,（运营）
TEXT,C-NAME,-5341882.95387295,-9686528.017127935,（运营）
TEXT,C-NAME,-5373621.907709543,-9677626.882962943,（运营）
TEXT,C-NAME,-5359379.176692593,-9669039.994800098,（运营）
TEXT,C-NAME,-5502470.312032994,-9645403.528558551,站长室
TEXT,C-NAME,-5459754.748070162,-9646900.764872501,运营备品间
TEXT,C-NAME,-5428296.650350006,-9674784.548633192,运营备品间
TEXT,PUB_TEXT,-5423587.203034306,-9657930.139537038,运营备品间
TEXT,C-NAME,-5399722.767493834,-9664598.323616663,运营备品间
TEXT,C-NAME,-5404451.052598799,-9681520.150349205,运营备品间
TEXT,C-NAME,-5369687.463818202,-9698149.784901664,（运营）
TEXT,C-NAME,-5340942.689160159,-9671743.604659967,（运营）
TEXT,C-NAME,-5329449.77663638,-9689980.041660504,（运营）
TEXT,C-NAME,-5330669.504652278,-9694057.673953105,（运营）
TEXT,C-NAME,-5378072.839769949,-9670939.216181945,上有人孔
TEXT,C-NAME,-5382620.820320539,-9687215.759823375,上有人孔
TEXT,PUB_TEXT,-5426514.936513534,-9651426.788823886,10号出入口
TEXT,C-NAME,-5326743.156981492,-9681572.807046451,上有强电电缆孔
TEXT,C-NAME,-5434913.572723688,-9664943.696849503,付费区
TEXT,C-NAME,-5435857.307959519,-9680767.116494941,非付费区
TEXT,PUB_TEXT,-5414105.720564946,-9652475.919482778,非付费区
TEXT,C-NAME,-5354998.097233931,-9678336.319045987,水
TEXT,PUB_TEXT,-5439907.152585123,-9635255.957701486,换乘天桥
TEXT,PUB_TEXT,-5409083.585221192,-9698474.414047579,4.750
TEXT,PUB_TEXT,-5477932.033444322,-9683282.060633219,4.750
TEXT,PUB_TEXT,-5475979.562990564,-9681042.887307773,5.350
TEXT,PUB_TEXT,-5413002.296654433,-9698364.800887926,5.350
TEXT,PUB_TEXT,-5446141.946745679,-9688575.339827766,10.350
TEXT,PUB_TEXT,-5519219.365047894,-9662518.175590752,4.750
TEXT,轴网$0$PUB_TEXT,-5547714.158947284,-9650336.484941409,上行
TEXT,轴网$0$PUB_TEXT,-5546047.979421465,-9650802.044591509,上行
TEXT,轴网$0$PUB_TEXT,-5549380.336877139,-9649870.91957964,上行
TEXT,轴网$0$PUB_TEXT,-5474747.532522518,-9679887.647413348,上行
TEXT,轴网$0$PUB_TEXT,-5462265.518739574,-9681714.076694266,下行
TEXT,轴网$0$PUB_TEXT,-5413729.517502237,-9696937.258902023,上行
TEXT,轴网$0$PUB_TEXT,-5425348.58218253,-9692029.381533997,下行
TEXT,PUB_TEXT,-5442975.860393857,-9600018.979445955,进站
TEXT,PUB_TEXT,-5445876.885956266,-9595094.156499428,补票亭
TEXT,PUB_TEXT,-5449134.047221823,-9606909.415687161,补票亭
TEXT,PUB_TEXT,-5454089.041903436,-9618959.237891054,二层至一层扶梯复位
TEXT,PUB_TEXT,-5447585.746131726,-9588819.217784019,出站
TEXT,PUB_TEXT,-5453182.117778681,-9609852.069195465,出站
TEXT,PUB_TEXT,-5408463.662778234,-9613357.889973276,备用进站厅
TEXT,PUB_TEXT,-5446259.426815353,-9645369.864594592,进站
TEXT,设备－AFC,-5474243.793732636,-9664745.024329709,CVM
TEXT,设备－AFC,-5434112.721656324,-9651402.576135323,CVM
TEXT,PUB_TEXT,-5454795.065608311,-9582063.379382823,下
TEXT,PUB_TEXT,-5454649.942327705,-9583695.983019447,上
TEXT,PUB_TEXT,-5437284.055996276,-9569984.975146111,3号口
TEXT,PUB_TEXT,-5468163.249660038,-9551925.37169116,出站
ATTRIB,WINDOW_TEXT,-5472726.954813632,-9553554.303657227,
TEXT,建-文字,-5474868.930236698,-9554337.442046566,客服中心
ATTRIB,WINDOW_TEXT,-5478623.132497037,-9532755.638133602,
TEXT,PUB_TEXT,-5479731.863985531,-9529240.178849541,2号口(维持现状)
TEXT,PUB_TEXT,-5482501.485379428,-9559374.525954558,4号口
ATTRIB,0,-5501962.107785366,-9665207.899054742,720
ATTRIB,0,-5501962.102200949,-9665207.879068965,480
ATTRIB,0,-5501718.801277811,-9663408.157631122,380
ATTRIB,0,-5501718.801277811,-9663408.157631122,270
ATTRIB,0,-5501722.598750513,-9664350.731963546,720
ATTRIB,0,-5501722.593166107,-9664350.711977768,480
ATTRIB,0,-5506200.28299964,-9664023.671072227,720
ATTRIB,0,-5506200.277415228,-9664023.65108644,480
ATTRIB,0,-5505214.383963799,-9661424.269303678,380
ATTRIB,0,-5505214.383963799,-9661424.269303678,270
ATTRIB,0,-5505475.421946479,-9662358.485286157,380
ATTRIB,0,-5505475.421946479,-9662358.485286157,270
ATTRIB,0,-5505960.773964792,-9663166.503981026,720
ATTRIB,0,-5505960.768380383,-9663166.483995246,480
ATTRIB,0,-5504977.566041702,-9660576.733303393,380
ATTRIB,0,-5504977.566041702,-9660576.733303393,270
ATTRIB,0,-5506392.409605023,-9663969.987189233,720
ATTRIB,0,-5506392.404020609,-9663969.967203458,480
ATTRIB,0,-5505888.065114787,-9661236.029783138,380
ATTRIB,0,-5505888.065114787,-9661236.029783138,270
