method,occupant_name,exit_time_s,congestion_time_total_s,distance_m
Pathfinder Goto Any Exit,58100,61.3,0.175,0
Pathfinder Goto Any Exit,58101,104.1,0.175,0
Pathfinder Goto Any Exit,58102,123.05,0.175,0
Pathfinder Goto Any Exit,58103,67.425,0.175,0
Pathfinder Goto Any Exit,58104,93.5,0.275,0
Pathfinder Goto Any Exit,58105,62.25,0.175,0
Pathfinder Goto Any Exit,58106,79.1,0.175,0
Pathfinder Goto Any Exit,58107,128.0,0.175,0
Pathfinder Goto Any Exit,58108,126.7,0.175,0
Pathfinder Goto Any Exit,58109,97.0,0.175,0
Pathfinder Goto Any Exit,58110,120.375,0.175,0
Pathfinder Goto Any Exit,58111,113.75,0.175,0
Pathfinder Goto Any Exit,58112,101.0,0.175,0
Pathfinder Goto Any Exit,58113,80.05,0.175,0
Pathfinder Goto Any Exit,58114,86.525,0.175,0
Pathfinder Goto Any Exit,58115,92.3,0.175,0
Pathfinder Goto Any Exit,58116,60.5,0.175,0
Pathfinder Goto Any Exit,58117,111.375,0.175,0
Pathfinder Goto Any Exit,58118,52.125,0.175,0
Pathfinder Goto Any Exit,58119,79.425,0.175,0
Pathfinder Goto Any Exit,58120,113.1,0.175,0
Pathfinder Goto Any Exit,58121,84.85,0.175,0
Pathfinder Goto Any Exit,65198,256.6,152.525,0
Pathfinder Goto Any Exit,65199,116.425,57.725,0
Pathfinder Goto Any Exit,65200,130.8,16.5,0
Pathfinder Goto Any Exit,65201,117.575,23.7,0
Pathfinder Goto Any Exit,65202,214.675,146.1,0
Pathfinder Goto Any Exit,65203,150.975,58.2,0
Pathfinder Goto Any Exit,65204,98.625,18.025,0
Pathfinder Goto Any Exit,65205,249.05,167.525,0
Pathfinder Goto Any Exit,65206,323.075,276.275,0
Pathfinder Goto Any Exit,65207,398.625,310.525,0
Pathfinder Goto Any Exit,65208,188.55,79.35,0
Pathfinder Goto Any Exit,65209,142.725,55.375,0
Pathfinder Goto Any Exit,65210,458.35,361.025,0
Pathfinder Goto Any Exit,65211,153.35,50.6,0
Pathfinder Goto Any Exit,65212,129.25,53.775,0
Pathfinder Goto Any Exit,65213,362.4,278.375,0
Pathfinder Goto Any Exit,65214,280.05,193.575,0
Pathfinder Goto Any Exit,65215,209.725,116.675,0
Pathfinder Goto Any Exit,65216,480.85,349.325,0
Pathfinder Goto Any Exit,65217,481.175,242.2,0
Pathfinder Goto Any Exit,65218,407.75,320.8,0
Pathfinder Goto Any Exit,65219,478.15,328.375,0
Pathfinder Goto Any Exit,65220,441.725,251.45,0
Pathfinder Goto Any Exit,65221,287.15,191.675,0
Pathfinder Goto Any Exit,65222,339.275,251.425,0
Pathfinder Goto Any Exit,65223,286.825,169.625,0
Pathfinder Goto Any Exit,65224,365.525,253.075,0
Pathfinder Goto Any Exit,65225,415.65,308.15,0
Pathfinder Goto Any Exit,65226,210.825,151.35,0
Pathfinder Goto Any Exit,65227,125.875,48.175,0
Pathfinder Goto Any Exit,65228,269.05,163.025,0
Pathfinder Goto Any Exit,65229,308.075,262.075,0
Pathfinder Goto Any Exit,65230,417.0,334.425,0
Pathfinder Goto Any Exit,65231,196.025,106.475,0
Pathfinder Goto Any Exit,65232,176.45,64.775,0
Pathfinder Goto Any Exit,65233,161.175,78.325,0
Pathfinder Goto Any Exit,65234,262.925,156.175,0
Pathfinder Goto Any Exit,65235,359.425,272.7,0
Pathfinder Goto Any Exit,65236,377.9,264.625,0
Pathfinder Goto Any Exit,65237,220.55,128.425,0
Pathfinder Goto Any Exit,65238,480.925,381.975,0
Pathfinder Goto Any Exit,65239,387.775,270.625,0
Pathfinder Goto Any Exit,65240,307.75,187.7,0
Pathfinder Goto Any Exit,65241,324.075,195.8,0
Pathfinder Goto Any Exit,65242,191.025,102.475,0
Pathfinder Goto Any Exit,65243,402.75,260.375,0
Pathfinder Goto Any Exit,65244,498.7,296.0,0
Pathfinder Goto Any Exit,65245,500.325,326.525,0
Pathfinder Goto Any Exit,65246,152.725,50.15,0
Pathfinder Goto Any Exit,65247,441.8,328.225,0
Pathfinder Goto Any Exit,65248,384.825,272.175,0
Pathfinder Goto Any Exit,65249,451.8,296.45,0
Pathfinder Goto Any Exit,65250,184.95,74.575,0
Pathfinder Goto Any Exit,65251,292.875,176.075,0
Pathfinder Goto Any Exit,65252,130.45,28.4,0
Pathfinder Goto Any Exit,65253,155.9,50.575,0
Pathfinder Goto Any Exit,65254,190.45,115.775,0
Pathfinder Goto Any Exit,65255,213.175,131.425,0
Pathfinder Goto Any Exit,65256,454.75,377.25,0
Pathfinder Goto Any Exit,65257,267.75,202.925,0
Pathfinder Goto Any Exit,65258,126.625,42.25,0
Pathfinder Goto Any Exit,65259,489.35,411.325,0
Pathfinder Goto Any Exit,65260,464.825,295.8,0
Pathfinder Goto Any Exit,65261,146.35,68.725,0
Pathfinder Goto Any Exit,65262,509.675,349.05,0
Pathfinder Goto Any Exit,65263,384.0,296.975,0
Pathfinder Goto Any Exit,65264,334.15,253.1,0
Pathfinder Goto Any Exit,65265,135.875,60.775,0
Pathfinder Goto Any Exit,65266,355.6,255.35,0
Pathfinder Goto Any Exit,65267,291.575,187.475,0
Pathfinder Goto Any Exit,65268,162.05,70.3,0
Pathfinder Goto Any Exit,65269,126.55,40.7,0
Pathfinder Goto Any Exit,65270,499.325,335.85,0
Pathfinder Goto Any Exit,65271,363.15,330.275,0
Pathfinder Goto Any Exit,65272,234.6,104.25,0
Pathfinder Goto Any Exit,65273,344.625,245.825,0
Pathfinder Goto Any Exit,65274,544.525,382.625,0
Pathfinder Goto Any Exit,65275,127.625,18.925,0
Pathfinder Goto Any Exit,65276,359.25,283.675,0
Pathfinder Goto Any Exit,65277,219.6,153.45,0
Pathfinder Goto Any Exit,65278,481.35,386.175,0
Pathfinder Goto Any Exit,65279,288.75,217.525,0
Pathfinder Goto Any Exit,65280,224.85,105.9,0
Pathfinder Goto Any Exit,65281,210.275,125.125,0
Pathfinder Goto Any Exit,65282,207.725,107.925,0
Pathfinder Goto Any Exit,65283,482.275,359.175,0
Pathfinder Goto Any Exit,65284,368.475,194.825,0
Pathfinder Goto Any Exit,65285,357.9,280.2,0
Pathfinder Goto Any Exit,65286,98.625,1.8,0
Pathfinder Goto Any Exit,65287,122.25,38.275,0
Pathfinder Goto Any Exit,65288,96.325,22.75,0
Pathfinder Goto Any Exit,65289,214.6,101.4,0
Pathfinder Goto Any Exit,65290,503.775,279.3,0
Pathfinder Goto Any Exit,65291,421.325,299.475,0
Pathfinder Goto Any Exit,65292,396.875,287.675,0
Pathfinder Goto Any Exit,65293,305.975,234.0,0
Pathfinder Goto Any Exit,65294,411.325,295.25,0
Pathfinder Goto Any Exit,65295,146.875,32.15,0
Pathfinder Goto Any Exit,65296,356.475,236.025,0
Pathfinder Goto Any Exit,65297,209.425,102.5,0
Pathfinder Goto Any Exit,65298,507.675,386.05,0
Pathfinder Goto Any Exit,65299,295.075,216.4,0
Pathfinder Goto Any Exit,65300,117.025,8.775,0
Pathfinder Goto Any Exit,65301,309.35,168.95,0
Pathfinder Goto Any Exit,65302,156.2,74.05,0
Pathfinder Goto Any Exit,65303,390.1,316.225,0
Pathfinder Goto Any Exit,65304,371.375,291.25,0
Pathfinder Goto Any Exit,65305,303.375,147.775,0
Pathfinder Goto Any Exit,65306,153.975,51.8,0
Pathfinder Goto Any Exit,65307,384.625,345.55,0
Pathfinder Goto Any Exit,65308,196.25,104.625,0
Pathfinder Goto Any Exit,65309,302.725,167.625,0
Pathfinder Goto Any Exit,65310,406.825,344.65,0
Pathfinder Goto Any Exit,65311,235.725,122.025,0
Pathfinder Goto Any Exit,65312,331.825,202.2,0
Pathfinder Goto Any Exit,65313,407.45,271.775,0
Pathfinder Goto Any Exit,65314,510.0,421.15,0
Pathfinder Goto Any Exit,65315,432.45,291.325,0
Pathfinder Goto Any Exit,65316,359.65,244.425,0
Pathfinder Goto Any Exit,65317,443.925,326.825,0
Pathfinder Goto Any Exit,65318,127.25,17.9,0
Pathfinder Goto Any Exit,65319,524.25,339.875,0
Pathfinder Goto Any Exit,65320,531.7,354.725,0
Pathfinder Goto Any Exit,65321,350.2,219.95,0
Pathfinder Goto Any Exit,65322,346.3,278.35,0
Pathfinder Goto Any Exit,65323,165.4,76.175,0
Pathfinder Goto Any Exit,65324,91.5,1.125,0
Pathfinder Goto Any Exit,65325,144.25,50.2,0
Pathfinder Goto Any Exit,65326,366.225,263.55,0
Pathfinder Goto Any Exit,65327,380.425,281.525,0
Pathfinder Goto Any Exit,65328,473.5,380.5,0
Pathfinder Goto Any Exit,65329,186.425,87.775,0
Pathfinder Goto Any Exit,65330,307.475,212.425,0
Pathfinder Goto Any Exit,65331,521.5,387.65,0
Pathfinder Goto Any Exit,65332,414.325,223.6,0
Pathfinder Goto Any Exit,65333,187.675,89.4,0
Pathfinder Goto Any Exit,65334,467.9,411.175,0
Pathfinder Goto Any Exit,65335,295.825,218.825,0
Pathfinder Goto Any Exit,65336,90.375,10.225,0
Pathfinder Goto Any Exit,65337,373.4,276.825,0
Pathfinder Goto Any Exit,65338,163.25,55.825,0
Pathfinder Goto Any Exit,65339,490.625,406.35,0
Pathfinder Goto Any Exit,65340,469.35,365.1,0
Pathfinder Goto Any Exit,65341,269.75,184.75,0
Pathfinder Goto Any Exit,65342,343.3,278.15,0
Pathfinder Goto Any Exit,65343,274.325,175.95,0
Pathfinder Goto Any Exit,65344,538.65,382.4,0
Pathfinder Goto Any Exit,65345,447.675,307.35,0
Pathfinder Goto Any Exit,65346,463.25,349.875,0
Pathfinder Goto Any Exit,65347,420.525,338.375,0
Pathfinder Goto Any Exit,65348,440.425,299.175,0
Pathfinder Goto Any Exit,65349,397.725,340.7,0
Pathfinder Goto Any Exit,65350,252.4,148.425,0
Pathfinder Goto Any Exit,65351,513.75,398.7,0
Pathfinder Goto Any Exit,65352,401.9,278.475,0
Pathfinder Goto Any Exit,65353,375.075,335.75,0
Pathfinder Goto Any Exit,65354,190.4,105.775,0
Pathfinder Goto Any Exit,65355,394.775,348.15,0
Pathfinder Goto Any Exit,65356,234.475,147.3,0
Pathfinder Goto Any Exit,65357,119.925,23.625,0
Pathfinder Goto Any Exit,65358,132.35,47.075,0
Pathfinder Goto Any Exit,65359,358.85,254.575,0
Pathfinder Goto Any Exit,65360,185.75,120.275,0
Pathfinder Goto Any Exit,65361,458.25,326.45,0
Pathfinder Goto Any Exit,65362,154.725,53.625,0
Pathfinder Goto Any Exit,65363,131.1,67.725,0
Pathfinder Goto Any Exit,65364,328.65,193.5,0
Pathfinder Goto Any Exit,65365,464.35,396.95,0
Pathfinder Goto Any Exit,65366,282.325,195.65,0
Pathfinder Goto Any Exit,65367,194.9,90.75,0
Pathfinder Goto Any Exit,65368,239.3,125.5,0
Pathfinder Goto Any Exit,65369,279.35,206.075,0
Pathfinder Goto Any Exit,65370,168.175,61.15,0
Pathfinder Goto Any Exit,65371,395.375,260.9,0
Pathfinder Goto Any Exit,65372,112.575,36.325,0
Pathfinder Goto Any Exit,65373,265.65,150.2,0
Pathfinder Goto Any Exit,65374,451.0,335.275,0
Pathfinder Goto Any Exit,65375,422.35,340.825,0
Pathfinder Goto Any Exit,65376,170.65,65.15,0
Pathfinder Goto Any Exit,65377,372.7,271.725,0
Pathfinder Goto Any Exit,65378,401.825,279.5,0
Pathfinder Goto Any Exit,65379,333.0,225.9,0
Pathfinder Goto Any Exit,65380,538.2,347.5,0
Pathfinder Goto Any Exit,65381,326.075,252.05,0
Pathfinder Goto Any Exit,65382,236.675,134.05,0
Pathfinder Goto Any Exit,65383,377.15,261.05,0
Pathfinder Goto Any Exit,65384,409.425,259.775,0
Pathfinder Goto Any Exit,65385,349.85,268.8,0
Pathfinder Goto Any Exit,65386,176.0,79.05,0
Pathfinder Goto Any Exit,65387,263.825,163.475,0
Pathfinder Goto Any Exit,65388,156.125,83.9,0
Pathfinder Goto Any Exit,65389,370.15,231.1,0
Pathfinder Goto Any Exit,65390,521.15,396.35,0
Pathfinder Goto Any Exit,65391,273.15,194.175,0
Pathfinder Goto Any Exit,65392,387.625,289.925,0
Pathfinder Goto Any Exit,65393,243.275,148.975,0
Pathfinder Goto Any Exit,65394,504.55,396.025,0
Pathfinder Goto Any Exit,65395,187.075,93.575,0
Pathfinder Goto Any Exit,65396,431.275,272.925,0
Pathfinder Goto Any Exit,65397,246.0,152.8,0
Pathfinder Goto Any Exit,65398,178.6,81.8,0
Pathfinder Goto Any Exit,65399,91.8,23.4,0
Pathfinder Goto Any Exit,65400,247.325,167.2,0
Pathfinder Goto Any Exit,65401,442.875,331.15,0
Pathfinder Goto Any Exit,65402,458.9,308.85,0
Pathfinder Goto Any Exit,65403,532.45,419.625,0
Pathfinder Goto Any Exit,65404,255.55,135.275,0
Pathfinder Goto Any Exit,65405,213.3,102.875,0
Pathfinder Goto Any Exit,65406,291.55,177.925,0
Pathfinder Goto Any Exit,65407,87.425,9.0,0
Pathfinder Goto Any Exit,65408,217.85,114.125,0
Pathfinder Goto Any Exit,65409,350.675,278.975,0
Pathfinder Goto Any Exit,65410,323.825,201.425,0
Pathfinder Goto Any Exit,65411,129.55,30.525,0
Pathfinder Goto Any Exit,65412,350.525,199.1,0
Pathfinder Goto Any Exit,65413,225.45,102.45,0
Pathfinder Goto Any Exit,65414,197.85,124.975,0
Pathfinder Goto Any Exit,65415,483.75,398.9,0
Pathfinder Goto Any Exit,65416,347.8,273.05,0
Pathfinder Goto Any Exit,65417,310.15,200.425,0
Pathfinder Goto Any Exit,65418,468.125,346.325,0
Pathfinder Goto Any Exit,65419,387.375,297.0,0
Pathfinder Goto Any Exit,65420,349.4,278.375,0
Pathfinder Goto Any Exit,65421,293.675,204.75,0
Pathfinder Goto Any Exit,65422,79.35,24.05,0
Pathfinder Goto Any Exit,65423,248.875,175.075,0
Pathfinder Goto Any Exit,65424,450.15,357.05,0
Pathfinder Goto Any Exit,65425,528.75,443.8,0
Pathfinder Goto Any Exit,65426,249.3,165.075,0
Pathfinder Goto Any Exit,65427,513.775,353.225,0
Pathfinder Goto Any Exit,65428,486.675,311.825,0
Pathfinder Goto Any Exit,65429,151.75,81.3,0
Pathfinder Goto Any Exit,65430,346.4,285.7,0
Pathfinder Goto Any Exit,65431,120.9,48.925,0
Pathfinder Goto Any Exit,65432,275.825,180.25,0
Pathfinder Goto Any Exit,65433,101.4,26.275,0
Pathfinder Goto Any Exit,65434,490.8,387.15,0
Pathfinder Goto Any Exit,65435,380.25,251.7,0
Pathfinder Goto Any Exit,65436,397.75,277.1,0
Pathfinder Goto Any Exit,65437,219.975,133.475,0
Pathfinder Goto Any Exit,65438,215.4,144.5,0
Pathfinder Goto Any Exit,65439,377.2,247.475,0
Pathfinder Goto Any Exit,65440,228.95,147.5,0
Pathfinder Goto Any Exit,65441,499.1,402.925,0
Pathfinder Goto Any Exit,65442,103.2,5.1,0
Pathfinder Goto Any Exit,65443,495.975,425.0,0
Pathfinder Goto Any Exit,65444,405.45,221.875,0
Pathfinder Goto Any Exit,65445,116.675,36.525,0
Pathfinder Goto Any Exit,65446,151.6,64.525,0
Pathfinder Goto Any Exit,65447,201.6,112.9,0
Pathfinder Goto Any Exit,65448,482.55,382.125,0
Pathfinder Goto Any Exit,65449,322.725,229.0,0
Pathfinder Goto Any Exit,65450,178.75,86.6,0
Pathfinder Goto Any Exit,65451,516.525,410.625,0
Pathfinder Goto Any Exit,65452,318.925,258.525,0
Pathfinder Goto Any Exit,65453,489.025,432.225,0
Pathfinder Goto Any Exit,65454,447.325,327.4,0
Pathfinder Goto Any Exit,65455,513.35,283.25,0
Pathfinder Goto Any Exit,65456,558.925,389.175,0
Pathfinder Goto Any Exit,65457,219.15,140.775,0
Pathfinder Goto Any Exit,65458,135.65,34.425,0
Pathfinder Goto Any Exit,65459,442.225,258.075,0
Pathfinder Goto Any Exit,65460,211.5,119.55,0
Pathfinder Goto Any Exit,65461,253.2,150.825,0
Pathfinder Goto Any Exit,65462,280.8,193.7,0
Pathfinder Goto Any Exit,65463,188.5,86.975,0
Pathfinder Goto Any Exit,65464,281.475,171.05,0
Pathfinder Goto Any Exit,65465,477.775,378.825,0
Pathfinder Goto Any Exit,65466,487.0,426.7,0
Pathfinder Goto Any Exit,65467,418.975,312.575,0
Pathfinder Goto Any Exit,65468,394.7,215.925,0
Pathfinder Goto Any Exit,65469,521.075,430.525,0
Pathfinder Goto Any Exit,65470,472.075,329.375,0
Pathfinder Goto Any Exit,65471,284.05,199.0,0
Pathfinder Goto Any Exit,65472,319.375,212.975,0
Pathfinder Goto Any Exit,65473,207.825,125.4,0
Pathfinder Goto Any Exit,65474,406.075,300.975,0
Pathfinder Goto Any Exit,65475,383.075,253.65,0
Pathfinder Goto Any Exit,65476,170.75,85.5,0
Pathfinder Goto Any Exit,65477,223.4,121.45,0
Pathfinder Goto Any Exit,65478,349.5,282.95,0
Pathfinder Goto Any Exit,65479,471.625,375.525,0
Pathfinder Goto Any Exit,65480,382.5,258.425,0
Pathfinder Goto Any Exit,65481,517.85,384.825,0
Pathfinder Goto Any Exit,65482,195.2,115.775,0
Pathfinder Goto Any Exit,65483,410.825,277.4,0
Pathfinder Goto Any Exit,65484,344.65,215.175,0
Pathfinder Goto Any Exit,65485,542.175,302.325,0
Pathfinder Goto Any Exit,65486,212.9,124.8,0
Pathfinder Goto Any Exit,65487,369.225,259.6,0
Pathfinder Goto Any Exit,65488,487.9,371.5,0
Pathfinder Goto Any Exit,65489,123.65,47.3,0
Pathfinder Goto Any Exit,65490,455.575,221.75,0
Pathfinder Goto Any Exit,65491,452.775,387.1,0
Pathfinder Goto Any Exit,65492,200.45,120.4,0
Pathfinder Goto Any Exit,65493,90.875,2.175,0
Pathfinder Goto Any Exit,65494,302.15,155.775,0
Pathfinder Goto Any Exit,65495,363.15,265.375,0
Pathfinder Goto Any Exit,65496,486.45,315.225,0
Pathfinder Goto Any Exit,65497,256.8,175.6,0
Pathfinder Goto Any Exit,65498,477.5,377.85,0
Pathfinder Goto Any Exit,65499,249.45,206.425,0
Pathfinder Goto Any Exit,65500,298.25,199.55,0
Pathfinder Goto Any Exit,65501,515.475,331.25,0
Pathfinder Goto Any Exit,65502,381.05,261.55,0
Pathfinder Goto Any Exit,65503,335.75,254.1,0
Pathfinder Goto Any Exit,65504,416.55,226.475,0
Pathfinder Goto Any Exit,65505,540.0,392.85,0
Pathfinder Goto Any Exit,65506,316.175,232.15,0
Pathfinder Goto Any Exit,65507,496.125,300.15,0
Pathfinder Goto Any Exit,65508,289.125,187.275,0
Pathfinder Goto Any Exit,65509,204.925,114.175,0
Pathfinder Goto Any Exit,65510,213.975,111.175,0
Pathfinder Goto Any Exit,65511,126.35,60.175,0
Pathfinder Goto Any Exit,65512,355.825,310.95,0
Pathfinder Goto Any Exit,65513,237.075,155.4,0
Pathfinder Goto Any Exit,65514,422.225,249.525,0
Pathfinder Goto Any Exit,65515,295.525,209.025,0
Pathfinder Goto Any Exit,65516,352.5,277.975,0
Pathfinder Goto Any Exit,65517,348.875,220.175,0
Pathfinder Goto Any Exit,65518,142.3,48.65,0
Pathfinder Goto Any Exit,65519,264.8,178.75,0
Pathfinder Goto Any Exit,65520,428.95,345.525,0
Pathfinder Goto Any Exit,65521,478.4,371.425,0
Pathfinder Goto Any Exit,65522,349.05,198.3,0
Pathfinder Goto Any Exit,65523,285.0,164.275,0
Pathfinder Goto Any Exit,65524,98.95,33.6,0
Pathfinder Goto Any Exit,65525,285.875,169.45,0
Pathfinder Goto Any Exit,65526,425.05,315.375,0
Pathfinder Goto Any Exit,65527,204.475,109.775,0
Pathfinder Goto Any Exit,65528,534.275,395.475,0
Pathfinder Goto Any Exit,65529,409.225,293.25,0
Pathfinder Goto Any Exit,65530,429.75,326.9,0
Pathfinder Goto Any Exit,65531,145.75,25.55,0
Pathfinder Goto Any Exit,65532,261.0,142.25,0
Pathfinder Goto Any Exit,65533,366.225,134.425,0
Pathfinder Goto Any Exit,65534,453.7,371.175,0
Pathfinder Goto Any Exit,65535,417.675,299.35,0
Pathfinder Goto Any Exit,65536,137.35,36.65,0
Pathfinder Goto Any Exit,65537,435.45,346.875,0
Pathfinder Goto Any Exit,65538,476.9,275.5,0
Pathfinder Goto Any Exit,65539,215.675,136.8,0
Pathfinder Goto Any Exit,65540,235.7,116.275,0
Pathfinder Goto Any Exit,65541,365.15,278.4,0
Pathfinder Goto Any Exit,65542,79.025,1.325,0
Pathfinder Goto Any Exit,65543,468.15,412.875,0
Pathfinder Goto Any Exit,65544,180.9,98.175,0
Pathfinder Goto Any Exit,65545,450.825,164.3,0
Pathfinder Goto Any Exit,65546,429.45,338.675,0
Pathfinder Goto Any Exit,65547,155.55,62.5,0
Pathfinder Goto Any Exit,65548,421.125,317.95,0
Pathfinder Goto Any Exit,65549,504.125,409.55,0
Pathfinder Goto Any Exit,65550,140.05,53.25,0
Pathfinder Goto Any Exit,65551,155.375,44.35,0
Pathfinder Goto Any Exit,65552,496.475,328.95,0
Pathfinder Goto Any Exit,65553,322.525,268.35,0
Pathfinder Goto Any Exit,65554,347.55,270.15,0
Pathfinder Goto Any Exit,65555,157.6,58.2,0
Pathfinder Goto Any Exit,65556,383.45,285.6,0
Pathfinder Goto Any Exit,65557,183.825,77.725,0
Pathfinder Goto Any Exit,65558,171.45,100.525,0
Pathfinder Goto Any Exit,65559,158.675,45.975,0
Pathfinder Goto Any Exit,65560,354.275,229.125,0
Pathfinder Goto Any Exit,65561,177.625,108.35,0
Pathfinder Goto Any Exit,65562,483.575,376.2,0
Pathfinder Goto Any Exit,65563,527.325,349.075,0
Pathfinder Goto Any Exit,65564,505.1,441.2,0
Pathfinder Goto Any Exit,65565,327.725,186.7,0
Pathfinder Goto Any Exit,65566,373.8,273.9,0
Pathfinder Goto Any Exit,65567,345.475,282.175,0
Pathfinder Goto Any Exit,65568,132.075,39.9,0
Pathfinder Goto Any Exit,65569,160.1,56.55,0
Pathfinder Goto Any Exit,65570,207.575,131.15,0
Pathfinder Goto Any Exit,65571,252.7,164.575,0
Pathfinder Goto Any Exit,65572,154.425,51.5,0
Pathfinder Goto Any Exit,65573,167.175,45.075,0
Pathfinder Goto Any Exit,65574,133.05,33.85,0
Pathfinder Goto Any Exit,65575,448.725,327.325,0
Pathfinder Goto Any Exit,65576,268.85,215.325,0
Pathfinder Goto Any Exit,65577,358.375,270.375,0
Pathfinder Goto Any Exit,65578,186.525,90.075,0
Pathfinder Goto Any Exit,65579,311.575,192.75,0
Pathfinder Goto Any Exit,65580,143.675,48.875,0
Pathfinder Goto Any Exit,65581,305.025,254.975,0
Pathfinder Goto Any Exit,65582,319.8,207.9,0
Pathfinder Goto Any Exit,65583,528.4,291.275,0
Pathfinder Goto Any Exit,65584,199.425,98.225,0
Pathfinder Goto Any Exit,65585,213.95,149.125,0
Pathfinder Goto Any Exit,65586,332.75,195.925,0
Pathfinder Goto Any Exit,65587,279.275,206.85,0
Pathfinder Goto Any Exit,65588,158.0,69.8,0
Pathfinder Goto Any Exit,65589,432.6,340.125,0
Pathfinder Goto Any Exit,65590,67.95,1.9,0
Pathfinder Goto Any Exit,65591,241.575,143.775,0
Pathfinder Goto Any Exit,65592,379.1,286.55,0
Pathfinder Goto Any Exit,65593,396.225,317.85,0
Pathfinder Goto Any Exit,65594,87.225,6.525,0
Pathfinder Goto Any Exit,65595,257.775,189.35,0
Pathfinder Goto Any Exit,65596,407.025,333.625,0
Pathfinder Goto Any Exit,65597,259.125,146.675,0
Pathfinder Goto Any Exit,65598,490.95,282.65,0
Pathfinder Goto Any Exit,65599,450.775,397.325,0
Pathfinder Goto Any Exit,65600,154.75,58.275,0
Pathfinder Goto Any Exit,65601,118.075,34.525,0
Pathfinder Goto Any Exit,65602,145.5,42.4,0
Pathfinder Goto Any Exit,65603,416.45,292.25,0
Pathfinder Goto Any Exit,65604,225.95,100.975,0
Pathfinder Goto Any Exit,65605,199.85,87.0,0
Pathfinder Goto Any Exit,65606,165.65,79.95,0
Pathfinder Goto Any Exit,65607,213.625,130.975,0
Pathfinder Goto Any Exit,65608,474.4,359.5,0
Pathfinder Goto Any Exit,65609,403.375,307.65,0
Pathfinder Goto Any Exit,65610,467.275,311.35,0
Pathfinder Goto Any Exit,65611,137.975,55.3,0
Pathfinder Goto Any Exit,65612,408.65,244.35,0
Pathfinder Goto Any Exit,65613,140.55,50.95,0
Pathfinder Goto Any Exit,65614,303.65,224.7,0
Pathfinder Goto Any Exit,65615,176.15,64.875,0
Pathfinder Goto Any Exit,65616,474.95,346.525,0
Pathfinder Goto Any Exit,65617,203.1,120.375,0
Pathfinder Goto Any Exit,65618,112.275,27.05,0
Pathfinder Goto Any Exit,65619,180.65,84.55,0
Pathfinder Goto Any Exit,65620,441.575,274.1,0
Pathfinder Goto Any Exit,65621,136.375,33.925,0
Pathfinder Goto Any Exit,65622,416.25,253.275,0
Pathfinder Goto Any Exit,65623,330.475,199.575,0
Pathfinder Goto Any Exit,65624,319.85,256.7,0
Pathfinder Goto Any Exit,65625,74.5,17.25,0
Pathfinder Goto Any Exit,65626,189.8,109.45,0
Pathfinder Goto Any Exit,65627,151.175,84.8,0
Pathfinder Goto Any Exit,65628,93.45,14.975,0
Pathfinder Goto Any Exit,65629,416.5,329.625,0
Pathfinder Goto Any Exit,65630,300.225,227.15,0
Pathfinder Goto Any Exit,65631,123.375,72.125,0
Pathfinder Goto Any Exit,65632,204.375,113.55,0
Pathfinder Goto Any Exit,65633,223.325,93.625,0
Pathfinder Goto Any Exit,65634,520.4,422.125,0
Pathfinder Goto Any Exit,65635,179.625,112.0,0
Pathfinder Goto Any Exit,65636,138.675,55.25,0
Pathfinder Goto Any Exit,65637,371.325,254.95,0
Pathfinder Goto Any Exit,65638,319.125,242.85,0
Pathfinder Goto Any Exit,65639,159.15,77.075,0
Pathfinder Goto Any Exit,65640,534.95,356.525,0
Pathfinder Goto Any Exit,65641,433.575,320.275,0
Pathfinder Goto Any Exit,65642,302.45,230.025,0
Pathfinder Goto Any Exit,65643,163.4,72.6,0
Pathfinder Goto Any Exit,65644,511.9,367.425,0
Pathfinder Goto Any Exit,65645,212.775,89.2,0
Pathfinder Goto Any Exit,65646,105.1,35.875,0
Pathfinder Goto Any Exit,65647,184.35,95.075,0
Pathfinder Goto Any Exit,65648,112.825,12.0,0
Pathfinder Goto Any Exit,65649,358.875,291.0,0
Pathfinder Goto Any Exit,65650,392.0,271.9,0
Pathfinder Goto Any Exit,65651,84.85,2.225,0
Pathfinder Goto Any Exit,65652,362.825,280.475,0
Pathfinder Goto Any Exit,65653,94.7,10.3,0
Pathfinder Goto Any Exit,65654,412.65,226.3,0
Pathfinder Goto Any Exit,65655,485.75,320.675,0
Pathfinder Goto Any Exit,65656,428.225,350.0,0
Pathfinder Goto Any Exit,65657,113.05,34.125,0
Pathfinder Goto Any Exit,65658,292.475,187.525,0
